test_name,time_raw,dimension,crit1,crit2,avg_memory_mb,max_memory_mb,equation_count,variable_count,memory_per_sec,criteria_sum,resource,config,source_file,test_key,time_seconds,timeout_seconds,timed_out,effective_time_seconds
kinema,5.2514,9,377.0,319.0,48.4537,56.832,9,9,10.8223,696.0,CPU,10,data/series_1/CPU/summary_10.csv,kinema,5.2514,,False,5.2514
kotsireas,915.9244,7,765.0,3023.0,337.8436,398.7461,6,7,0.4353,3788.0,CPU,10,data/series_1/CPU/summary_10.csv,kotsireas,915.9244,,False,915.9244
ku10,0.1198,10,795.0,126.0,27.0117,52.75,10,10,440.3172,921.0,CPU,10,data/series_1/CPU/summary_10.csv,ku10,0.1198,,False,0.1198
lanconelli,0.0131,11,9.0,3.0,26.7852,52.0977,4,11,3976.9203,12.0,CPU,10,data/series_1/CPU/summary_10.csv,lanconelli,0.0131,,False,0.0131
lichtblau,0.6119,3,4.0,110.0,29.9531,58.3242,2,3,95.3166,114.0,CPU,10,data/series_1/CPU/summary_10.csv,lichtblau,0.6119,,False,0.6119
liu,0.0371,6,19.0,23.0,26.7637,52.082,4,6,1403.8283,42.0,CPU,10,data/series_1/CPU/summary_10.csv,liu,0.0371,,False,0.0371
lorentz,0.0204,4,27.0,18.0,26.7969,52.0352,4,4,2550.743,45.0,CPU,10,data/series_1/CPU/summary_10.csv,lorentz,0.0204,,False,0.0204
matrix,1.9636,16,4951.0,6873.0,40.916,54.1367,16,16,27.5701,11824.0,CPU,10,data/series_1/CPU/summary_10.csv,matrix,1.9636,,False,1.9636
mickey,0.0003,2,1.0,0.0,26.6367,51.6953,2,2,172317.7083,1.0,CPU,10,data/series_1/CPU/summary_10.csv,mickey,0.0003,,False,0.0003
morgenstern,0.1541,9,114.0,162.0,26.7695,52.5078,5,9,340.7386,276.0,CPU,10,data/series_1/CPU/summary_10.csv,morgenstern,0.1541,,False,0.1541
noon5,6.9507,5,304.0,1990.0,49.8997,56.5938,5,5,8.1422,2294.0,CPU,10,data/series_1/CPU/summary_10.csv,noon5,6.9507,,False,6.9507
noon6,174.1532,6,1432.0,16410.0,67.9508,69.8516,6,6,0.4011,17842.0,CPU,10,data/series_1/CPU/summary_10.csv,noon6,174.1532,,False,174.1532
puma,0.0533,8,95.0,5.0,27.4219,53.2266,8,8,998.6222,100.0,CPU,10,data/series_1/CPU/summary_10.csv,puma,0.0533,,False,0.0533
quadfor2,0.0017,5,8.0,0.0,26.5801,51.7148,4,5,30420.4963,8.0,CPU,10,data/series_1/CPU/summary_10.csv,quadfor2,0.0017,,False,0.0017
quadgrid,0.0264,6,22.0,2.0,27.2578,52.6602,5,6,1994.7029,24.0,CPU,10,data/series_1/CPU/summary_10.csv,quadgrid,0.0264,,False,0.0264
rabmo,1.9423,9,318.0,66.0,41.4072,54.6914,9,9,28.1581,384.0,CPU,10,data/series_1/CPU/summary_10.csv,rabmo,1.9423,,False,1.9423
rbpl,204.9220,8,1454.0,7229.0,74.5055,78.5977,6,8,0.3835,8683.0,CPU,10,data/series_1/CPU/summary_10.csv,rbpl,204.922,,False,204.922
rbpl24,101.1834,9,1227.0,1020.0,105.9943,128.793,9,9,1.2729,2247.0,CPU,10,data/series_1/CPU/summary_10.csv,rbpl24,101.1834,,False,101.1834
redcyc5,0.2358,6,93.0,160.0,27.3516,53.4219,5,6,226.5559,253.0,CPU,10,data/series_1/CPU/summary_10.csv,redcyc5,0.2358,,False,0.2358
redcyc6,9.4922,7,415.0,1963.0,51.4052,57.0312,6,7,6.0082,2378.0,CPU,10,data/series_1/CPU/summary_10.csv,redcyc6,9.4922,,False,9.4922
redeco10,149.3948,10,7418.0,24822.0,73.6778,79.1367,10,10,0.5297,32240.0,CPU,10,data/series_1/CPU/summary_10.csv,redeco10,149.3948,,False,149.3948
redeco7,0.5444,7,203.0,249.0,27.6758,53.7383,7,7,98.711,452.0,CPU,10,data/series_1/CPU/summary_10.csv,redeco7,0.5444,,False,0.5444
redeco8,3.4991,8,659.0,1261.0,44.468,55.4961,8,8,15.8601,1920.0,CPU,10,data/series_1/CPU/summary_10.csv,redeco8,3.4991,,False,3.4991
redeco9,22.6532,9,2194.0,5735.0,57.0648,60.8086,9,9,2.6843,7929.0,CPU,10,data/series_1/CPU/summary_10.csv,redeco9,22.6532,,False,22.6532
reif,0.0792,16,302.0,24.0,27.0039,52.3828,14,16,661.3991,326.0,CPU,10,data/series_1/CPU/summary_10.csv,reif,0.0792,,False,0.0792
reimer4,4.3392,4,64.0,312.0,47.125,56.8555,4,4,13.1028,376.0,CPU,10,data/series_1/CPU/summary_10.csv,reimer4,4.3392,,False,4.3392
reimer5,79.2203,5,290.0,1952.0,75.9492,83.3867,5,5,1.0526,2242.0,CPU,10,data/series_1/CPU/summary_10.csv,reimer5,79.2203,,False,79.2203
rose,0.1963,3,12.0,110.0,27.4961,53.4219,3,3,272.144,122.0,CPU,10,data/series_1/CPU/summary_10.csv,rose,0.1963,,False,0.1963
s9_1,0.0583,8,74.0,9.0,27.2168,53.1641,8,8,911.905,83.0,CPU,10,data/series_1/CPU/summary_10.csv,s9_1,0.0583,,False,0.0583
solotarev,0.0080,4,18.0,2.0,26.7227,51.8906,4,4,6486.3281,20.0,CPU,10,data/series_1/CPU/summary_10.csv,solotarev,0.008,,False,0.008
sparse5,0.0016,5,10.0,0.0,26.5742,51.7305,5,5,32331.543,10.0,CPU,10,data/series_1/CPU/summary_10.csv,sparse5,0.0016,,False,0.0016
speer,8.8786,6,104.0,1928.0,51.5721,57.6055,4,6,6.4881,2032.0,CPU,10,data/series_1/CPU/summary_10.csv,speer,8.8786,,False,8.8786
tangents,1.5440,6,226.0,126.0,37.2253,55.4297,6,6,35.9001,352.0,CPU,10,data/series_1/CPU/summary_10.csv,tangents,1.544,,False,1.544
test,0.0058,3,1.0,4.0,26.6348,51.8242,4,3,8935.2101,5.0,CPU,10,data/series_1/CPU/summary_10.csv,test,0.0058,,False,0.0058
uteshev_bikker,0.4697,4,36.0,62.0,28.2266,54.4922,4,4,116.0149,98.0,CPU,10,data/series_1/CPU/summary_10.csv,uteshev_bikker,0.4697,,False,0.4697
vermeer,0.7902,5,54.0,217.0,36.4622,53.8867,4,5,68.1938,271.0,CPU,10,data/series_1/CPU/summary_10.csv,vermeer,0.7902,,False,0.7902
